0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,80+ y/o % of total pop,% White-alone,% Asian-alone,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,CI90LBINC_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Total Hospitals (2019),Percent of Population Aged 60+,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,diabetes_prevalence,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,Urban_rural_code,age_60_80
13.07801297,13.32488944,12.07762655,12.18067065,11.61822163,12.85475076,3.990811902,67.31999485,0.283371259,1581.0,13.2,13.5,-0.3,-0.2,34123.0,36850.0,76.7,1.579397156,24.7,10.5,9.7,11.3,12.4,11.0,13.8,17.4,18.3,4.2,4.0,4.5,5.0,20.875016101
11.55417782,12.34324362,9.130618571,10.55375511,10.63829787,13.49866141,7.24249683,96.99873186,0.352261519,88.0,11.2,12.3,-1.1,0.8,42209.0,47075.0,78.8,0.342109546,33.0,9.2,8.2,10.2,8.7,7.3,10.0,12.6,13.7,3.6,3.3,3.9,6.0,25.038748771999998
9.661507059,10.03572036,11.18387481,9.84861371,12.45109713,15.43629869,4.813743834,97.03180813,0.15308726,177.0,8.9,13.6,-4.7,0.0,33497.0,37563.0,71.7,0.199729395,29.4,11.5,10.4,12.7,13.9,12.2,16.0,16.0,17.2,4.0,3.7,4.4,5.0,26.56914442
18.42105263,18.42105263,15.78947368,17.10526316,2.631578947,9.210526316,0.0,94.73684211,0.0,0.0,27.8,0.0,27.8,0.0,69612.0,78637.0,129.7,0.002769717,39.2,7.2,6.5,8.0,7.5,6.6,8.7,11.4,12.3,2.7,2.5,3.0,6.0,18.421052635
10.56348476,12.10943295,12.80970891,12.15394202,12.81861072,13.76813744,4.189786653,85.46630664,0.412450669,2347.0,10.2,11.2,-1.0,0.1,43747.0,47205.0,100.2,0.984027938,25.1,9.6,8.7,10.4,10.2,8.8,11.6,13.6,14.5,3.5,3.3,3.8,5.0,21.586896533999997
7.861314545,9.68758691,9.854454436,8.769815519,11.00398628,15.42597571,6.322425141,74.30240104,0.741633448,95.0,7.9,12.1,-4.2,2.0,42517.0,46645.0,82.4,0.155396279,35.2,11.4,10.4,12.5,11.9,10.4,13.5,15.1,16.2,4.2,3.9,4.5,6.0,31.074441460000003
12.83718553,14.13197797,12.63842353,11.99102732,11.2641263,12.59299222,4.991765574,88.73871316,1.962064853,2009.0,10.6,11.5,-0.9,1.1,43114.0,47864.0,82.3,1.681364792,23.3,8.0,7.2,8.8,8.3,7.1,9.5,12.4,13.4,3.3,3.1,3.5,5.0,19.552501563
11.58955924,10.69084089,10.97999375,10.38605814,10.70647077,14.24663957,5.056267584,93.98249453,0.695529853,160.0,11.2,14.0,-2.8,0.9,32803.0,36085.0,65.0,0.328250698,30.0,9.8,8.9,10.8,9.9,8.6,11.4,14.2,15.3,3.9,3.6,4.2,6.0,26.344170050000002
14.30836676,14.70012126,11.87389236,12.30295681,11.85523738,12.81596866,3.824270124,65.15250443,1.277865871,401.0,13.4,11.1,2.3,-0.1,33374.0,37319.0,63.6,0.147777812,21.0,9.5,8.8,10.3,11.2,9.9,12.5,16.7,17.6,4.1,3.9,4.4,6.0,18.319186642
10.6518032,11.44760942,11.64656098,10.72759427,11.88025011,15.2687425,4.992736689,77.03530601,0.549485252,1393.0,9.7,12.1,-2.4,0.5,45450.0,50580.0,69.7,0.356896974,26.9,8.8,8.0,9.7,9.4,8.2,10.8,14.2,15.2,3.6,3.4,3.9,3.0,23.384702834000002
10.36694269,12.04741029,11.35736321,11.19499919,12.01493749,16.60983926,3.279753207,75.8158792,1.193375548,132.0,7.9,12.4,-4.6,0.7,43235.0,48004.0,81.9,0.169790793,22.6,9.3,8.6,10.1,10.9,9.7,12.2,16.1,17.0,3.9,3.7,4.2,4.0,23.128754668
6.008943544,7.769703745,7.154835103,6.092789268,6.847400783,13.3314701,8.272778088,92.25824483,0.279485746,106.0,3.9,7.3,-3.4,-0.3,30996.0,34777.0,73.4,0.070008609,50.5,12.8,11.6,14.1,10.8,9.2,12.5,17.3,18.6,5.1,4.7,5.5,6.0,44.52207937
11.76621442,12.65035964,13.60777657,13.44169404,13.43680926,13.67982708,3.088402311,75.4698548,0.709514331,5021.0,11.0,10.0,1.0,0.3,56528.0,60367.0,121.0,1.692063273,19.7,7.5,6.8,8.2,8.5,7.2,9.7,12.7,13.6,3.0,2.8,3.2,3.0,18.328916674
12.10583085,12.96872026,11.06528774,10.72266988,10.59577438,14.02195292,6.027536324,93.95342935,1.484677368,249.0,12.2,11.9,0.3,2.3,48491.0,53811.0,89.6,0.589262534,27.8,8.7,7.8,9.7,8.3,6.9,9.7,12.0,13.1,3.4,3.2,3.8,6.0,22.492227649
12.57404157,14.29687928,12.00021938,12.78999616,14.07338343,14.57796303,2.664811057,76.87092086,2.16845829,585.0,11.6,7.4,4.2,1.1,66673.0,70974.0,121.0,2.010583228,18.3,6.3,5.8,7.0,7.3,6.2,8.5,11.9,12.8,2.8,2.7,3.0,2.0,17.022706079
12.97519186,13.20007139,12.16491165,12.37908263,11.39746564,13.29287881,5.207924326,94.32803855,0.763876495,381.0,12.2,8.3,3.9,0.6,50162.0,55580.0,97.4,1.810010938,22.6,7.6,6.9,8.4,6.1,5.2,7.1,10.1,11.0,3.0,2.8,3.2,5.0,19.382473679
11.47526955,13.43630555,11.39968053,11.27987906,12.88436306,15.44725883,3.48422614,97.30161447,0.604712191,590.0,11.1,9.4,1.7,0.2,61236.0,66151.0,118.7,1.383066458,22.3,7.8,7.0,8.6,10.1,8.6,11.6,13.0,14.0,3.0,2.8,3.3,2.0,20.593017281999998
8.825729245,10.51579311,9.599562741,10.58627237,11.63770784,15.1703009,5.285944422,89.96030148,1.310338876,999.0,7.6,12.7,-5.1,0.4,52153.0,55052.0,102.1,0.749901094,30.7,9.3,8.2,10.3,9.1,7.7,10.7,13.4,14.5,3.5,3.2,3.8,5.0,28.37868937
11.4761324,13.38440447,14.27594095,12.33927601,13.28191968,13.97849172,4.035034112,63.62547355,11.62323457,20371.0,11.4,8.2,3.2,7.2,76688.0,79979.0,97.8,3.403988766,20.2,6.1,5.6,6.6,5.8,5.1,6.8,11.3,12.0,2.8,2.7,3.0,3.0,17.228800654
11.54088447,11.75507119,9.134433665,10.39435555,9.915585234,14.58989543,8.038301625,93.3854101,0.428373441,148.0,10.6,14.2,-3.6,-0.1,42605.0,47573.0,79.7,0.382601588,30.8,9.0,8.2,10.0,8.6,7.4,9.9,12.2,13.2,3.6,3.3,3.9,6.0,24.631472848999998
12.47148246,13.41704169,12.09997212,12.24220426,12.45896603,14.17428557,3.617247638,91.45469338,1.855844887,3600.0,11.3,9.4,1.9,0.5,61562.0,66145.0,117.8,2.917092706,21.5,7.5,6.8,8.3,8.7,7.5,10.1,11.5,12.5,2.9,2.7,3.1,2.0,19.518800243999998
10.89385475,12.80260708,8.370577281,9.702048417,10.58659218,13.19366853,6.25698324,94.01303538,0.512104283,94.0,9.9,10.9,-1.0,0.2,48229.0,53326.0,72.0,0.131121766,32.1,9.4,8.4,10.5,8.3,6.9,9.7,12.1,13.3,3.7,3.4,4.0,6.0,28.19366853
9.566861182,11.07092956,9.257280622,11.34489466,12.50376702,15.47902797,3.969754253,94.01934194,0.794498781,150.0,8.7,9.7,-0.9,0.5,61397.0,64768.0,120.1,0.393707782,27.9,8.0,7.2,8.9,8.0,6.7,9.4,11.2,12.3,3.1,2.9,3.4,5.0,26.807484724
13.20718471,14.83046777,11.27173182,12.98146192,13.16396119,13.56738066,3.726827394,96.52771107,0.758812794,149.0,11.5,7.1,4.4,0.8,70279.0,75955.0,108.1,0.471272437,19.6,5.8,5.3,6.5,5.1,4.4,5.9,8.5,9.3,2.6,2.4,2.8,4.0,17.25098454
14.02494898,14.89233204,11.9642634,14.45187221,14.03223791,13.95622475,2.365779499,93.17547586,1.291182473,2187.0,12.6,5.7,7.0,0.5,77380.0,81850.0,116.4,2.173620196,15.1,5.1,4.6,5.7,4.8,4.0,5.7,7.7,8.5,2.3,2.2,2.5,2.0,14.312341205000001
11.38537159,15.79312924,14.23305017,11.56702463,11.7967623,12.84393867,3.007960677,77.75284501,0.44878987,1914.0,11.1,9.6,1.5,0.9,39934.0,44622.0,99.7,0.620446806,21.4,8.3,7.6,9.1,9.7,8.5,11.0,13.1,14.0,3.3,3.1,3.5,6.0,19.372762727
11.7428442,12.6855733,12.01946136,12.37147899,12.55618786,14.33724538,4.287342758,88.8320287,1.527863601,8691.0,10.9,9.1,1.7,1.9,62645.0,65238.0,107.1,6.965402442,22.5,7.2,6.4,8.0,7.9,6.6,9.2,11.2,12.1,3.0,2.7,3.2,3.0,19.999866156000003
10.76869956,10.91544737,10.81617679,12.19733264,12.81885278,13.57417239,5.977815184,71.60861496,0.845957961,2769.0,10.5,13.4,-2.8,0.9,35341.0,39533.0,65.2,0.422181466,27.7,11.4,10.5,12.3,11.1,9.8,12.6,18.0,19.0,4.4,4.2,4.8,6.0,22.931503305
10.23567562,13.87731843,34.65123536,13.09580343,7.676756713,7.017353432,2.484295076,83.64652728,5.056781949,9684.0,12.5,4.9,7.6,2.6,43756.0,47057.0,80.9,3.518701496,11.2,4.3,3.9,4.7,4.9,4.3,5.6,7.1,7.6,2.0,1.9,2.2,4.0,10.961561945
10.16335506,14.2794314,28.1795335,13.28202309,9.813084112,8.850231681,2.378858085,64.57551245,4.259797377,10109.0,10.8,6.1,4.7,3.4,40172.0,42112.0,71.8,1.755111353,14.0,5.5,5.1,5.9,6.6,5.7,7.5,10.3,11.0,2.8,2.6,2.9,4.0,13.053483074999999
8.448854516,10.73982198,12.64409748,12.47628776,13.4174814,14.38785933,4.436013425,47.85495403,0.715015322,1935.0,6.4,8.5,-2.1,-0.2,33121.0,37278.0,63.6,0.188922926,25.1,9.8,9.1,10.5,10.9,9.8,12.0,18.6,19.6,4.3,4.1,4.6,6.0,23.449584127
12.38451736,14.18644473,11.2575661,12.19934693,12.89025167,14.51895508,3.552086652,95.09796113,0.595332909,521.0,10.8,8.6,2.2,0.4,66066.0,71207.0,117.4,0.915172944,21.4,7.4,6.8,8.1,6.9,6.0,7.9,12.7,13.5,3.1,2.9,3.3,2.0,19.010831478
12.62036643,12.38744497,13.22539412,12.18292856,11.51825025,12.98679165,4.811816503,91.21431615,1.445817355,854.0,12.5,10.6,2.0,4.7,43795.0,48226.0,80.3,1.316222797,23.6,8.1,7.3,8.9,8.1,7.0,9.4,11.8,12.8,3.3,3.0,3.5,5.0,20.267007528
12.05069124,12.6843318,11.77419355,11.83179724,11.03686636,13.16820276,5.760368664,94.34331797,0.668202765,498.0,10.0,10.0,0.0,-0.7,50604.0,56167.0,101.7,0.457571037,24.9,7.2,6.5,8.0,6.7,5.7,7.8,9.8,10.7,3.0,2.7,3.2,6.0,21.693548387
11.76448888,12.15553178,11.4361604,11.33286605,12.18873354,13.77872874,4.692514849,95.46980485,0.402110156,382.0,11.3,12.8,-1.5,0.1,38417.0,42603.0,81.4,0.460457961,26.9,10.6,9.6,11.6,13.0,11.2,14.7,15.0,16.1,3.8,3.5,4.1,6.0,22.650975760999998
12.72813389,13.09332519,13.50322475,13.50322475,12.33549792,12.98177585,4.0618125,88.3683253,2.592636858,5272.0,12.4,7.8,4.5,1.5,61674.0,64878.0,108.0,8.446146169,20.8,6.1,5.5,6.8,5.9,5.0,6.9,9.3,10.1,2.7,2.5,2.9,3.0,17.793005148
14.56269545,14.49611621,12.10531625,11.44154141,11.53031373,12.64602038,3.893876728,81.1943912,0.766670029,738.0,14.5,11.5,3.0,0.2,42686.0,46259.0,76.3,0.903164762,22.6,9.0,8.3,9.8,9.2,8.1,10.5,15.2,16.1,3.7,3.5,4.0,5.0,19.324119842
13.43914136,14.19273807,11.46380452,10.90431605,12.79972596,13.72459466,3.539620918,96.64306919,0.319707696,90.0,13.1,9.2,3.9,-0.2,51081.0,56769.0,113.1,0.205798404,22.9,9.8,8.9,10.7,11.9,10.3,13.6,14.0,15.1,3.3,3.1,3.6,4.0,19.936058463000002
11.32986771,15.27718509,17.36625674,10.37164914,9.733483338,12.19110059,4.950149358,96.39795166,0.958218567,4436.0,11.3,9.4,1.9,0.9,53442.0,57328.0,94.3,1.179427505,22.4,6.9,6.2,7.6,6.7,5.8,7.8,9.1,9.9,2.9,2.7,3.1,5.0,18.780308022
11.98733414,13.11821472,11.53498191,11.42943305,11.53498191,13.97014475,6.084137515,96.59227986,0.497587455,410.0,12.1,13.6,-1.5,0.1,50469.0,55357.0,85.1,0.194674863,26.1,8.4,7.5,9.3,9.5,8.0,11.1,11.3,12.3,3.3,3.1,3.6,4.0,20.34077201
7.955990006,7.890238022,8.048042783,8.613509841,9.003638276,14.22434577,7.250252049,92.06154386,0.859159251,302.0,7.7,15.7,-8.0,-1.0,45398.0,48788.0,77.2,0.332065928,42.3,10.9,9.6,12.2,10.3,8.5,12.3,14.5,15.9,4.2,3.8,4.6,5.0,37.01398325
12.10895308,13.89210738,13.11639599,11.83990888,12.3563952,13.64662909,3.845171933,93.42314566,0.871938886,2382.0,12.0,8.7,3.3,0.4,54647.0,59304.0,97.8,0.927873557,22.0,7.7,7.1,8.4,6.8,6.0,7.7,13.8,14.7,3.3,3.1,3.5,2.0,19.194438441
10.13952304,11.232787,13.05186182,11.84035799,12.18780128,14.34340494,4.966074255,81.89111018,1.080530442,458.0,8.6,10.1,-1.5,1.3,48953.0,51525.0,71.0,0.619582433,25.2,8.2,7.5,9.0,8.9,7.6,10.3,13.0,14.0,3.4,3.1,3.6,3.0,22.238189652
9.260381934,10.72042033,7.295139941,9.078508639,10.14954026,14.73173689,5.531979388,95.31676266,0.378902698,209.0,8.4,12.8,-4.4,1.1,36620.0,40602.0,73.5,1.043451739,36.5,10.6,9.4,11.9,9.9,8.3,11.7,14.3,15.7,4.1,3.8,4.5,6.0,33.232292619999996
11.9428249,13.0524732,9.610682716,10.53225503,9.873989092,13.44743276,6.601466993,96.61463231,0.902764717,68.0,11.8,12.1,-0.4,0.2,42999.0,47405.0,81.5,0.253842257,29.9,9.0,8.1,10.0,8.9,7.5,10.4,13.3,14.5,3.5,3.2,3.8,6.0,24.938875306
11.97974125,12.79711162,12.23046836,11.93461037,12.19536656,15.13890282,3.25443787,95.15093772,0.416207,159.0,12.2,10.2,2.0,-0.2,46093.0,50704.0,96.8,0.338748392,22.4,9.2,8.4,10.1,11.5,10.1,13.2,13.6,14.7,3.3,3.1,3.6,2.0,20.469361151999998
12.92937577,13.81572722,12.0461786,12.19600669,12.60448538,13.36939722,3.707850992,90.85733211,1.654417563,540.0,11.1,10.3,0.8,1.2,44660.0,47363.0,100.6,1.851377568,21.9,9.2,8.4,10.0,9.8,8.6,11.2,12.7,13.6,3.3,3.1,3.5,3.0,19.330978139
14.92904721,14.70977618,13.35070953,12.34123536,11.7165198,12.92457904,3.10496049,43.4528981,0.672293244,1038.0,14.4,11.1,3.3,-0.2,39111.0,42606.0,90.5,1.411527212,19.3,8.7,8.1,9.4,9.5,8.4,10.7,15.8,16.8,3.7,3.5,4.0,2.0,16.923172399
11.68092441,12.40981886,17.14874956,13.43801419,10.23355893,13.08361812,3.634793356,41.58867719,2.448013223,5009.0,12.4,9.7,2.7,1.3,52341.0,54763.0,75.4,1.513797235,19.9,6.6,6.2,7.1,7.0,6.2,7.8,13.3,14.0,3.3,3.1,3.5,2.0,18.370522584
14.49586777,14.6446281,9.58677686,11.27272727,10.56198347,11.68595041,5.041322314,96.89256198,0.545454546,31.0,13.7,10.8,3.0,0.3,48194.0,53780.0,96.9,0.155198243,26.3,8.3,7.5,9.2,7.9,6.8,9.2,12.1,13.2,3.4,3.2,3.7,6.0,22.710743805
12.75197783,14.32530282,12.24541486,12.75346772,13.15275853,14.49366051,3.028203638,75.81385301,2.910502242,524.0,11.4,7.4,4.1,1.2,81199.0,86695.0,119.4,1.512951935,17.9,6.2,5.6,6.8,6.8,5.8,7.8,10.6,11.4,2.7,2.6,2.9,2.0,17.249214078
12.54054054,13.45173745,10.14671815,10.3011583,11.33590734,14.00772201,6.640926641,93.68339768,0.694980695,149.0,11.9,15.2,-3.2,0.9,44185.0,48799.0,69.4,0.146551197,27.7,8.0,7.2,8.8,6.7,5.7,7.8,11.1,12.0,3.3,3.0,3.6,6.0,21.575289578000003
10.92056687,12.30201262,9.146123616,9.57484816,11.00392997,14.10027391,6.347505061,92.15195903,1.107538407,53.0,9.3,14.2,-4.9,0.7,35586.0,39484.0,65.1,0.153008665,30.6,11.2,10.1,12.2,10.6,9.1,12.2,16.0,17.1,4.1,3.8,4.5,6.0,26.60473979
12.5520111,13.22237633,10.24040684,11.07258437,10.03236246,14.10078595,6.611188165,92.23300971,0.254276468,73.0,11.7,11.3,0.5,0.0,44052.0,49073.0,94.5,0.137139023,28.3,9.3,8.3,10.3,8.9,7.6,10.3,12.3,13.4,3.3,3.1,3.6,6.0,22.168284785
13.1133743,14.41797828,9.872906321,11.27851191,10.72300311,12.4147799,4.831243161,95.78318323,0.479757596,183.0,11.5,12.1,-0.6,-0.1,50658.0,55195.0,88.7,0.596376898,27.4,8.3,7.5,9.2,8.5,7.3,9.9,11.7,12.7,3.3,3.1,3.6,6.0,23.348203014
13.55386679,14.09924005,12.72239607,11.96244971,13.32141261,11.79257935,3.424228878,80.34868127,0.670540903,324.0,13.4,10.3,3.1,0.3,34548.0,38775.0,66.1,0.154173569,20.6,9.3,8.6,10.1,11.3,10.1,12.7,15.2,16.0,3.8,3.6,4.1,6.0,19.123826554
8.811450899,9.254016985,9.198197839,8.954985846,9.616841434,14.85985407,7.057134883,95.31517882,0.873170926,400.0,8.2,15.5,-7.4,0.3,38986.0,41256.0,72.8,0.361313997,37.2,11.7,10.5,12.9,12.5,10.6,14.4,14.9,16.1,4.2,3.8,4.5,6.0,32.24751804
9.000813764,9.941662615,9.52368371,9.573090825,10.29728816,12.58111221,9.402411701,89.29186658,1.554078333,4550.0,8.5,10.0,-1.5,7.8,66898.0,70649.0,127.4,3.856079758,37.0,10.5,9.3,11.8,9.6,7.8,11.4,13.8,15.1,4.0,3.7,4.4,3.0,29.67993701
12.84315704,13.56984255,20.51877271,15.57832055,10.94570044,10.04743642,2.931974162,91.53209528,2.5484457,3381.0,12.4,7.3,5.1,9.0,37275.0,41038.0,67.7,0.361083686,17.4,7.2,6.6,7.7,6.3,5.7,7.0,14.5,15.3,3.3,3.1,3.6,6.0,13.564796125
14.00022817,14.44706419,12.49619714,11.28308488,12.05506541,12.11971402,4.078567082,81.21387283,0.551414664,2851.0,14.0,10.8,3.2,0.6,40468.0,43483.0,71.7,0.958322226,23.2,9.4,8.6,10.2,9.5,8.2,10.9,14.9,15.8,3.8,3.5,4.0,5.0,19.520079101
14.06812802,14.50036019,8.917361326,11.97386024,12.41123804,12.57589791,3.159411341,96.38262838,0.504270866,71.0,12.3,6.8,5.5,-0.3,63003.0,69598.0,111.8,0.975506156,22.6,7.2,6.5,8.0,7.5,6.3,8.7,10.1,11.1,3.0,2.7,3.2,6.0,22.393742924999998
9.976148859,11.95140222,16.41122123,12.61613439,12.39269139,12.50118395,3.932424636,81.94158623,1.561517863,8512.0,9.7,8.6,1.0,0.7,50346.0,53419.0,99.1,2.505358247,22.2,7.1,6.5,7.8,7.4,6.2,8.6,10.5,11.4,3.0,2.8,3.2,3.0,20.218793324
12.13173425,13.73019883,11.77801369,13.05706352,14.21047996,13.58648537,3.242361166,82.8350494,2.258155739,2512.0,10.6,7.3,3.3,0.7,69887.0,75663.0,151.7,4.45723854,19.9,6.6,6.0,7.3,6.9,5.8,8.1,10.6,11.5,2.7,2.5,2.9,2.0,18.263663208
8.618190603,10.29713734,13.63087329,13.18999879,13.63691267,14.52470105,4.801304505,91.8226839,0.320086967,2146.0,8.0,12.7,-4.7,0.1,34974.0,38879.0,74.2,0.281265463,24.8,10.0,9.1,11.0,12.1,10.5,13.8,14.4,15.5,3.6,3.3,3.9,6.0,21.300881749
13.11827957,15.05376344,11.1827957,10.96774194,11.61290323,9.892473118,5.806451613,97.20430108,0.215053763,0.0,8.7,4.3,4.3,0.0,41792.0,46862.0,78.5,0.022415237,26.6,7.8,7.0,8.8,7.0,5.9,8.4,10.7,11.8,3.2,2.9,3.5,6.0,22.365591401
19.6,14.84,15.8,12.72,9.22,12.58,1.52,16.52,0.9,52.0,20.7,8.7,12.1,0.2,49216.0,54524.0,72.8,0.142384851,14.1,8.4,7.7,9.0,9.9,8.7,11.1,14.0,14.8,3.6,3.4,3.9,6.0,13.72
13.97694524,14.76945245,12.31988473,13.04034582,13.18443804,11.88760807,3.674351585,97.19020173,0.144092219,0.0,10.9,5.8,5.1,6.6,74353.0,83330.0,137.4,0.025291893,22.8,8.2,7.4,9.0,7.8,6.6,9.0,13.0,14.0,3.3,3.1,3.5,5.0,17.146974067
12.05788635,12.37918216,11.9543282,10.82315454,11.18162507,14.17419012,4.221986192,59.60966543,0.493892724,389.0,11.6,15.3,-3.6,-0.5,35891.0,39079.0,74.5,0.511108397,26.6,9.9,9.2,10.7,10.3,9.2,11.5,17.4,18.4,4.2,4.0,4.5,6.0,23.207647367
11.44505568,11.56581242,11.17670737,11.16328995,11.4584731,14.62498323,5.91708037,96.73956796,0.630618543,78.0,10.3,7.6,2.7,0.1,54163.0,58587.0,97.5,0.278648161,26.5,7.8,7.0,8.6,7.2,6.2,8.4,10.7,11.6,3.1,2.8,3.3,5.0,22.648597881
14.48287093,15.3954716,10.8460385,14.1551489,14.69049606,14.38923606,2.372761754,85.24572367,6.333245127,1313.0,12.6,4.5,8.1,1.2,96957.0,101427.0,144.3,3.335731582,14.3,4.7,4.2,5.2,4.1,3.4,4.9,7.7,8.4,2.2,2.0,2.4,2.0,13.667976197999998
19.96328591,19.43552088,13.53832033,12.2074346,10.46351537,12.36805874,1.78981184,13.69894447,0.183570445,60.0,19.4,14.8,4.6,0.7,33352.0,37002.0,56.7,0.223611555,12.3,10.4,9.5,11.2,11.2,9.8,12.6,18.2,19.4,4.4,4.1,4.7,4.0,10.234052318
13.94344989,13.62891082,12.37075456,14.48050862,13.15375606,12.92287101,2.459427807,93.90496905,0.931905638,884.0,13.7,6.0,7.7,0.5,69387.0,74421.0,103.4,0.933977741,17.6,5.5,4.9,6.1,5.8,4.9,6.9,8.0,8.8,2.6,2.4,2.8,5.0,17.04032123
17.17484009,16.89232409,14.17910448,11.94029851,11.42857143,10.60234542,3.374200426,94.43496802,0.634328358,348.0,17.7,8.6,9.1,0.4,40761.0,44230.0,72.9,0.341841439,17.1,7.6,7.1,8.3,7.0,6.2,7.8,14.5,15.4,3.4,3.2,3.7,5.0,14.408315565
10.08833101,9.948860995,8.693630869,10.73919107,11.9944212,17.20130172,3.254300325,48.72152487,1.487680149,0.0,8.4,14.5,-6.1,7.5,46343.0,51188.0,68.3,0.061253963,30.1,9.7,9.0,10.3,9.5,8.5,10.6,14.8,15.7,3.9,3.7,4.2,6.0,28.079962811
11.26667805,13.33024368,10.72273581,11.42766544,12.34480572,14.41081055,4.397882772,96.97538844,0.621996732,386.0,10.4,11.3,-0.8,0.4,49487.0,53904.0,96.0,0.680393298,24.0,8.7,7.9,9.6,10.0,8.6,11.5,12.4,13.4,3.2,2.9,3.4,6.0,22.099177986
11.28809623,14.17146864,9.966915712,11.22893889,13.2687715,14.03343485,4.513485682,94.62982844,1.354045705,548.0,8.8,8.6,0.2,1.7,82273.0,90937.0,150.0,0.83166232,25.2,7.1,6.4,7.9,6.2,5.2,7.5,11.2,12.1,2.9,2.7,3.1,2.0,21.528888504
13.41797231,14.1557392,11.04825465,11.56443077,11.81209103,13.35279856,5.023592899,95.60207513,0.552673427,559.0,13.4,11.3,2.1,-0.4,41424.0,45074.0,82.8,0.76386757,23.7,9.3,8.4,10.3,11.1,9.5,12.7,13.1,14.2,3.5,3.3,3.8,6.0,19.625120575
13.93212327,14.42269099,12.188378,11.59077733,11.7736253,13.57088704,3.130713999,49.92195514,0.575302145,286.0,13.2,10.2,3.0,0.0,39087.0,42785.0,73.0,0.309077687,20.0,8.9,8.3,9.6,10.7,9.4,11.9,17.5,18.4,4.1,3.9,4.3,3.0,19.390804083
11.77202135,12.80635768,12.37867023,11.40499879,11.99496481,13.59196797,5.064001456,90.52414463,1.044952681,2705.0,10.8,13.3,-2.5,0.6,42284.0,45130.0,81.0,1.300614267,25.3,8.7,7.9,9.6,10.9,9.4,12.4,14.0,15.1,3.5,3.2,3.7,5.0,20.987017715
14.25366601,13.60527468,12.43160429,12.28386956,10.56850514,13.12924053,4.010724447,83.57408623,1.884985774,367.0,14.8,10.4,4.4,0.2,43793.0,48830.0,80.5,0.666044152,23.1,9.2,8.5,9.8,8.7,7.7,9.7,15.9,16.7,3.8,3.6,4.0,5.0,19.71711534
12.32408166,13.44283322,11.69701072,11.04143656,12.71243809,14.14472512,4.45719172,95.82427762,0.363416111,496.0,11.6,13.3,-1.6,-0.1,40865.0,45163.0,80.4,0.465804783,24.0,9.8,8.8,10.8,12.1,10.3,13.9,14.7,15.8,3.6,3.3,3.9,6.0,20.180282898999998
11.80845184,11.77579016,11.47304156,11.66775539,11.44289232,13.38374956,4.578915632,92.03180745,1.30018592,935.0,12.1,11.2,0.9,0.7,53034.0,57019.0,77.0,0.971863786,27.0,8.6,7.8,9.5,8.5,7.2,9.8,12.5,13.4,3.5,3.2,3.8,5.0,23.869403548
11.58940397,12.90286976,13.04635762,11.77152318,11.87913907,14.27704194,4.503311258,96.80187638,0.593267108,1339.0,11.3,10.7,0.6,0.3,50218.0,53809.0,96.6,0.714848657,22.3,7.7,6.9,8.4,9.5,8.2,11.0,12.6,13.6,3.0,2.8,3.3,5.0,20.030353198
13.45186179,11.97584703,11.63200268,11.81650453,9.594095941,13.11640389,6.273062731,93.61791345,0.87219054,237.0,12.0,11.6,0.4,2.3,48757.0,53540.0,76.2,0.269880537,27.9,8.0,7.1,8.8,6.7,5.7,7.9,11.6,12.5,3.3,3.0,3.6,6.0,22.140221406000002
11.89510069,12.45867148,11.59452961,11.34655846,10.60264503,14.54764052,5.568079351,55.86865044,0.338142471,319.0,11.2,15.7,-4.5,0.0,30302.0,34047.0,70.9,0.451217581,26.8,11.5,10.7,12.3,12.6,11.4,14.0,19.1,20.0,4.7,4.5,5.0,6.0,21.986774877
11.10238925,12.59382819,9.934749546,11.39184615,11.83339057,15.24309474,5.416278271,97.12996124,0.417014179,158.0,9.8,9.5,0.3,0.7,59649.0,63612.0,104.7,0.466312426,25.8,7.5,6.7,8.2,7.1,6.0,8.1,10.1,10.9,3.1,2.8,3.3,3.0,22.484423292000002
11.19436535,12.35576203,11.52405215,11.01453619,12.46815525,13.62205904,4.533193466,97.13022629,0.38213697,180.0,11.7,14.5,-2.8,0.0,32652.0,36317.0,69.4,0.226704244,26.1,11.5,10.4,12.7,14.5,12.7,16.6,16.3,17.6,4.1,3.8,4.4,6.0,23.287876519999998
12.89763545,13.6165034,14.22292071,13.7470459,12.70526777,12.16559536,3.568788961,83.05430006,4.597735026,65225.0,12.3,7.3,5.0,2.3,64449.0,65234.0,110.4,51.04802886,19.5,6.4,5.8,7.0,6.6,5.7,7.6,9.6,10.2,3.1,2.9,3.3,1.0,17.07624244
